length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank
34,15,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,4,11,4,11,11,5,6.666666667,11.0,4.5,0,0,0,0,0,0,37,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,91,1369,0,0,1,0
30,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,5,3,3,0,14,14,0,8.5,8.5,0.0,0,0,0,0,0,0,51,0.862745098,0.1372549019999999,0,0,0,0.7142857140000001,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,22.22222222,0,0,0,1,0,0,299,1527,775330,0,0,2
78,37,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,4,3,3,3,29,29,9,8.714285713999999,16.0,5.8,1,0,0,0,0,0,33,0.787878788,0.212121212,0,1,0,0.0,0,0.0,0,1,71.42857143,0,50.0,50.0,0,0,0,71.42857143,0,0,0,1,1,0,1547,2105,0,0,1,0
30,22,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,3,1,4,4,0,8,8,0,5.333333333,5.333333333,0.0,0,0,0,0,0,0,103,0.932038835,0.067961165,0,1,0,0.285714286,0,0.0,0,1,81.81818182,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,242,7062,1760637,1,1,1
58,28,0,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,8,5,1,3,1,13,13,7,5.0,7.333333333,3.6,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,309,7726,7010277,0,1,2
49,23,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,6,4,2,3,2,10,7,10,5.333333333,5.666666667,5.0,0,0,0,0,0,0,252,0.773809524,0.226190476,0,0,0,0.263157895,0,0.280701754,0,1,31.25,0,100.0,0.0,0,0,0,28.57142857,0,0,0,0,0,0,200,7836,600,0,0,6
29,22,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.068965517,0.090909091,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,9,9,0,8.5,8.5,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5
64,14,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.09375,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,3,4,3,19,5,19,6.714285714,4.5,7.6,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,9806,66583,0,0,5
61,19,0,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.016393443,0.0,0,0,0,0,0,3,1,0,0,0,0,0,8,4,2,3,2,12,12,8,5.5,7.5,4.833333333,1,0,0,0,0,0,122,0.467213115,0.532786885,0,2,0,0.107692308,0,0.230769231,0,1,55.55555556,0,100.0,0.0,0,0,0,3.389830508,0,0,0,1,0,0,527,3671,0,0,1,2
22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,151,0.907284768,0.092715232,0,0,0,0.357142857,0,0.071428571,0,0,90.90909091,0,80.0,20.0,0,0,0,55.0,0,0,0,1,1,0,96,6111,0,0,0,2
27,16,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,12,2,12,12,2,7.0,12.0,2.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,753,5090,0,1,1,0
19,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,7,7,0,7,7,0,7.0,7.0,0.0,0,0,0,0,0,0,498,0.977911647,0.022088353,0,0,0,0.090909091,0,0.0,0,0,100.0,0,96.2962963,3.703703704,0,0,0,60.86956522,0,0,0,0,1,1,0,-1,407033,0,0,3
32,25,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,12,12,0,10.0,10.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5
52,16,0,2,0,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,9,5,1,3,1,8,8,6,3.666666667,5.5,3.142857143,0,0,0,0,0,0,55,0.854545455,0.145454545,0,0,0,0.375,0,0.125,0,1,81.81818182,0,100.0,0.0,0,0,0,72.22222222,0,0,0,0,1,0,167,2390,1634,0,0,6
69,18,0,3,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,8,5,3,3,4,10,10,10,6.25,6.5,6.166666667,0,0,0,0,0,0,49,0.857142857,0.142857143,0,1,0,0.0,0,0.0,0,1,77.77777778,0,0.0,100.0,0,0,0,100.0,0,0,0,0,1,0,2908,8778,372124,0,0,5
41,16,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,2,2,2,9,9,4,4.0,5.5,3.25,0,1,0,0,0,0,146,0.910958904,0.089041096,0,0,0,0.384615385,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,51.85185185,0,0,0,1,1,0,902,7133,12,0,0,7
60,23,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.1,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,4,2,3,2,16,15,16,7.333333333,9.0,6.5,0,0,0,0,0,0,313,0.060702875,0.939297125,0,0,0,0.193877551,0,0.095238095,1,1,11.11111111,0,6.403940887,93.59605911,0,0,0,82.09523809999997,0,0,0,1,1,0,1755,3358,2330327,0,0,5
43,11,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.046511628,0.181818182,0,0,0,0,0,2,0,0,0,0,0,0,5,0,4,7,4,7,7,6,5.6,7.0,5.25,0,0,0,0,0,0,40,0.65,0.35,0,1,0,0.0,0,0.0,0,1,62.5,0,100.0,0.0,0,0,0,10.0,0,0,0,1,1,0,345,19,0,0,0,0
33,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,16,16,0,9.5,9.5,0.0,0,0,0,0,0,0,57,0.6315789470000001,0.368421053,0,0,0,0.142857143,0,0.0,0,1,50.0,0,100.0,0.0,0,0,0,26.31578947,0,0,0,1,0,0,273,1918,5268681,0,0,3
43,15,0,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.023255814,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,1,3,1,11,7,11,5.4,5.0,5.666666667,1,1,0,0,0,0,42,0.595238095,0.404761905,0,0,0,0.0,0,0.0,0,1,72.22222222,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,204,5640,2,0,0,10
24,5,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,2,2,11,11,2,11,6.5,2.0,11.0,0,0,0,0,0,0,9,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,0,0,0,169,-1,138139,0,1,5
43,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,4,3,3,18,18,8,18,9.666666667,5.5,18.0,0,1,0,0,0,0,122,0.418032787,0.581967213,0,11,0,0.0,0,0.0,0,1,23.52941176,0,0.0,100.0,0,0,0,100.0,0,0,0,0,0,0,2808,8516,8,0,0,10
112,71,0,12,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.1607142859999999,0.169014085,0,0,0,0,0,3,0,0,0,0,1,0,14,1,2,2,3,18,18,7,6.214285714,6.555555556,5.6,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,355,1837,0,0,1,0
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,9,9,0,6.0,6.0,0.0,1,0,0,0,0,0,15,0.933333333,0.066666667,0,0,0,0.0,0,0.0,0,0,50.0,0,0.0,0.0,0,0,0,100.0,0,0,0,0,0,0,95,1731,532418,0,0,4
49,17,0,1,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,2,13,2,13,13,7,5.333333333,13.0,3.8,3,0,0,0,0,0,3,0.666666667,0.333333333,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,119,4629,0,0,1,2
44,13,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,5,3,3,3,5,8,5,8,5.6,4.0,6.666666667,1,0,0,0,0,0,59,0.847457627,0.152542373,0,0,0,0.222222222,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,78.125,0,0,0,1,1,0,3161,3778,6315,0,0,7
62,18,0,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,3,2,3,2,10,10,9,6.285714286,6.5,6.2,0,0,0,0,0,0,141,0.929078014,0.0709219859999999,0,0,0,0.8,0,0.1,0,1,78.57142857,0,33.33333333,66.66666667,0,0,0,20.0,0,0,0,1,1,0,1415,2238,289244,0,0,4
84,17,0,3,1,0,0,0,0,0,2,0,1,7,0,1,0,0,0,1,1,1,0,0,1,0.035714286,0.0,0,0,1,0,0,3,1,0,1,0,0,0,12,3,3,3,3,9,5,9,5.166666667,3.666666667,5.666666667,0,0,0,0,0,0,61,0.93442623,0.06557377,0,0,0,0.25,0,0.0,1,0,83.33333333,0,100.0,0.0,0,0,0,50.0,0,0,0,1,0,0,158,6416,187558,0,1,4
70,15,0,3,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.014285714,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,1,3,1,19,7,19,7.571428571,5.0,8.6,0,0,0,0,0,0,26,0.884615385,0.115384615,0,0,0,1.0,0,1.0,0,0,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,291,7379,893829,0,0,4
17,8,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5,5,0,5,5,0,5.0,5.0,0.0,0,0,0,0,0,0,45,0.8222222220000001,0.177777778,0,2,0,0.125,0,0.0,1,1,66.66666667,0,100.0,0.0,0,0,0,100.0,0,0,0,0,0,0,0,5819,10594355,0,0,3
35,26,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,3,3,0,16,16,0,9.5,9.5,0.0,0,0,0,0,0,0,90,0.577777778,0.422222222,0,2,0,0.026315789,0,0.0,0,1,37.5,0,51.11111111,48.88888889,0,0,0,56.25,0,0,0,1,1,0,1031,5178,0,0,0,3
40,33,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,20,20,0,14.0,14.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5
75,10,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,1,0,0,2,0,6,3,3,3,4,25,3,25,9.333333333,3.0,10.6,0,0,0,0,0,0,79,0.898734177,0.101265823,0,0,0,0.125,0,0.25,0,1,66.66666667,0,0.0,0.0,0,0,0,50.0,0,0,0,1,1,1,0,-1,2634,1,1,7
43,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,4,3,3,10,17,17,10,10.0,10.0,10.0,0,0,0,0,0,0,624,0.953525641,0.046474359,0,0,0,0.413793103,0,0.034482759,0,1,61.53846154,0,100.0,0.0,0,0,0,51.61290323,0,0,0,1,1,0,2509,6256,689,0,0,6
24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,140,0.6571428570000001,0.342857143,0,1,0,0.0,0,0.020833333,0,1,77.27272727,0,32.69230769,67.30769231,0,0,0,33.33333333,0,0,0,0,1,0,0,-1,428294,0,0,3
230,23,1,3,1,0,1,2,0,3,1,0,0,6,0,1,0,2,0,0,0,0,0,0,1,0.347826087,0.0,0,0,0,0,0,3,1,0,0,0,1,0,14,13,2,16,2,64,16,64,14.5,16.0,14.38461538,5,0,0,0,0,0,15,0.933333333,0.066666667,0,0,0,1.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,85.71428571,0,0,0,1,0,0,63,-1,0,0,1,0
94,12,0,2,1,1,1,0,0,1,0,0,0,8,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,0,2,1,0,1,0,0,0,11,0,2,8,2,11,8,11,6.454545455,8.0,6.3,3,0,0,0,0,0,7,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,6,5838,8227812,0,1,2
23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,2,5,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,1219,0.995898277,0.004101723,0,0,0,0.6,0,0.0,0,0,100.0,0,99.60238569,0.397614314,0,0,0,98.42105263,0,0,0,0,1,0,0,5763,2374842,0,0,3
23,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,2,6,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,1187,0.98062342,0.01937658,0,0,0,0.434782609,0,0.0,1,0,90.625,0,95.23809524,4.761904762,0,1,0,95.87628866,0,0,0,1,1,0,82,2475,3234267,0,0,3
40,15,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,2,1,12,1,12,12,5,5.2,12.0,3.5,1,0,0,0,1,0,23,0.260869565,0.739130435,0,0,0,0.352941176,0,0.0,0,1,20.0,0,80.0,20.0,0,0,0,0.0,0,0,0,1,0,0,378,-12,0,0,1,0
61,20,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,8,2,1,16,1,16,16,7,5.375,16.0,3.857142857,2,0,0,0,0,0,3,0.666666667,0.333333333,0,0,0,1.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,50.0,0,0,0,1,0,0,150,216,0,0,1,0
73,18,0,4,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0.02739726,0.111111111,0,0,1,1,0,3,0,0,0,0,0,0,8,2,3,4,3,15,10,15,7.0,7.0,7.0,0,0,0,0,0,0,14,0.071428571,0.928571429,0,1,0,0.153846154,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,516,7802,0,0,1,5
76,22,1,5,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,1,1,0.223684211,0.045454545,0,0,0,0,0,3,0,0,0,0,0,0,8,9,2,2,2,20,8,20,7.125,5.333333333,8.2,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,7,359,0,0,1,1
127,27,1,3,4,0,0,1,0,0,0,0,3,7,0,1,0,0,0,3,0,0,0,0,0,0.204724409,0.0,0,0,0,0,0,3,1,0,0,0,0,0,14,6,2,11,2,20,11,20,7.142857143,11.0,6.5,0,0,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,1,1,0,0,948,7087,18105,0,1,3
23,16,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,-1,5473793,0,0,2
51,43,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,7,7,0,11,11,0,9.0,9.0,0.0,0,0,0,0,0,0,24,0.708333333,0.291666667,0,0,0,0.0,0,0.0,0,1,25.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,1,0,13,1448,485297,0,1,2
53,25,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,3,3,5,17,17,7,7.6,10.0,6.0,0,0,0,0,0,0,144,0.986111111,0.013888889,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,33.33333333,0,0,0,1,1,0,309,3709,106159,0,0,2
63,11,0,2,3,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,1,0,0,2,0,9,1,2,7,2,8,7,8,4.888888889,7.0,4.625,3,0,0,0,0,0,19,0.526315789,0.473684211,0,1,0,0.0,0,0.0,0,1,60.0,0,0.0,100.0,0,0,0,100.0,0,0,0,1,1,0,573,-1,6734931,0,0,1
57,15,0,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,8,4,3,3,3,7,7,6,4.875,5.0,4.833333333,0,0,0,0,0,0,734,0.991825613,0.008174387,0,1,0,0.0,0,0.0,0,1,80.0,0,90.90909091,9.090909091,0,0,0,99.54954955,0,0,0,0,0,0,96,3192,180227,0,0,3
55,19,0,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,4,3,3,3,11,11,7,5.1428571430000005,7.0,4.4,0,0,0,0,0,0,81,0.320987654,0.6790123459999999,0,11,0,0.0,0,0.290909091,0,1,33.33333333,0,0.0,0.0,0,0,1,80.0,0,0,0,1,1,0,635,-1,283306,0,0,4
92,15,1,3,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,1,0.25,0.0,0,0,0,0,0,3,0,1,0,0,1,0,10,7,3,3,3,32,7,32,7.2,5.0,7.75,0,0,0,0,0,0,1,0.0,1.0,0,0,0,1.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,1238,2414,0,0,1,1
33,25,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,2,3,3,3,0,15,15,0,9.0,9.0,0.0,0,0,0,0,0,0,224,0.8482142859999999,0.151785714,0,1,0,0.294117647,0,0.058823529,0,1,35.71428571,0,100.0,0.0,0,0,0,39.28571429,0,0,0,1,1,0,203,4911,0,0,0,4
25,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,249,0.963855422,0.036144578,0,0,0,0.7777777779999999,0,0.111111111,0,1,86.36363636,0,100.0,0.0,0,0,0,94.87179487,0,0,0,0,1,0,180,3837,0,0,0,3
93,22,1,1,2,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0.279569892,0.0,0,0,0,0,0,1,1,0,0,0,2,0,9,1,1,8,1,32,10,32,8.222222222000001,9.0,8.0,2,0,0,0,0,0,22,0.545454545,0.454545455,0,1,0,0.0,0,0.0,0,1,40.0,0,0.0,0.0,0,0,0,60.0,0,0,0,1,1,0,257,2300,0,0,1,2
142,25,0,5,0,0,1,0,0,1,0,0,2,3,0,1,0,0,0,2,0,0,0,0,0,0.126760563,0.0,0,0,0,0,0,3,0,0,1,0,0,0,9,6,1,1,4,67,8,67,13.44444444,4.5,20.6,0,0,0,0,0,0,19,0.6315789470000001,0.368421053,0,1,0,0.0,0,0.0,0,0,33.33333333,0,33.33333333,66.66666667,0,0,0,100.0,0,0,0,1,1,0,231,5613,0,0,1,5
58,17,0,3,0,0,0,0,0,0,1,1,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0172413789999999,0.0,0,0,0,0,0,3,0,0,0,0,1,0,7,3,1,3,1,9,9,9,5.857142857,6.0,5.8,0,0,0,0,0,0,27,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,1,0,0,12561,13684,0,0,6
39,31,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,2,11,11,0,15,15,0,13.0,13.0,0.0,1,0,0,0,0,2,47,0.0,1.0,0,1,0,0.0,0,0.319148936,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,242,1950,341948,0,1,1
28,11,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.142857143,0.363636364,0,0,0,0,1,3,0,0,0,0,1,0,4,0,2,2,3,5,4,5,3.5,3.0,4.0,1,0,0,0,0,0,103,0.932038835,0.067961165,0,1,0,0.285714286,0,0.0,0,1,81.81818182,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,241,7063,767936,1,1,2
41,16,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,2,2,2,9,9,4,4.0,5.5,3.25,0,1,0,0,0,0,387,0.909560724,0.090439276,0,0,0,0.428571429,0,0.057142857,0,0,100.0,0,100.0,0.0,0,0,0,73.07692308,0,0,0,0,1,0,902,7133,12,0,0,7
46,13,0,3,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,1,0,0,1,0,7,1,3,3,3,5,5,5,4.1428571430000005,4.0,4.2,0,0,0,0,0,0,259,0.926640927,0.073359073,0,1,0,0.368421053,0,0.0,0,1,92.30769231,0,100.0,0.0,0,0,0,36.36363636,0,0,0,0,1,0,2249,9803,72,0,0,8
79,18,1,4,1,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.101265823,0.0,0,0,0,0,0,3,1,0,1,0,3,0,11,2,2,4,2,10,9,10,5.181818182,6.5,4.888888889,0,1,0,0,0,0,29,0.931034483,0.068965517,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,60.0,0,0,0,0,0,0,282,10676,23,0,1,8
25,17,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,1,0,0,0,3,3,3,3,0,4,4,0,3.666666667,3.666666667,0.0,0,0,0,0,0,0,161,0.863354037,0.136645963,0,0,0,0.045454545,0,0.0,0,0,91.66666667,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,98,5380,415941,0,0,4
46,15,0,3,2,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.086956522,0.0,0,0,0,0,0,3,0,0,0,0,1,0,8,1,1,2,1,6,6,6,3.5,3.333333333,3.6,0,0,0,0,0,2,10,0.3,0.7,0,0,0,0.571428571,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,3140,-1,0,0,1,2
